key,source,Translation
5AC2DE6743000ACAD4FEEC9447570499,Duck Eggs,鸭蛋
0701536C4C904239C87C6DA55D6CFDE3,Duck Vase,鸭子花瓶
B4BB66984E9C3EAECF3DD7B227D9312B,Duct Tape,导管胶带
7CE4308043E6C04028D86EB0CEBADE42,"Due to walking around barefoot, you're now suffering from a very severe foot infection. Antibiotics may help.","由于赤脚走路,我的脚受到了严重的感染.抗生素可能会有效."
B2EE11354CCBC22BE06ADB9309E2FCEA,Dufflebag,旅行包
E018DC074AB4571D635DAF87859D07E9,Dufflebag,旅行包
E47B79F44AD8F92BF5771A843C189777,Dufflebag,旅行包
E4CDD07E4C8679D53538548F7DBDF417,Dufflebag,旅行包
F6FEF47843A21EEBA2E6B58C6E389806,Dufflebag,旅行包
34A0605D406337D77B0876A722D1532A,Dump Site 2A,废弃物处理场 2A
4F4E0CE34CA28B670986D1AB70B1D1F8,Dump Site 2B,废弃物处理场 2B
F643EA2B4D24210C95A699BA3F16CD81,Dump Site 2C,废弃物处理场 2C
2BB09CD545DD1C941454C28398C627FF,Dumped Ammo Box,被丢弃的弹药箱
82654B32415E457882626390D251069F,Dumped Ammo Box,被丢弃的弹药箱
8B024BF94E08FB7F7516D1BD02F9CD91,Dumped Ammo Box,被丢弃的弹药箱
DF92929244A64CC9E61AF78C7E2A7E7C,Dumped Ammo Box,被丢弃的弹药箱
6FB69DF342914CEA51E18AA2DAE2FFBB,Dumped Dufflebag,被丢弃的粗呢包
3E1C508944AD51D0973DDCA5A06A13A8,Dumped Explosives Box,被丢弃的爆炸物箱
5E1205924FAED93DA01C669663A8B735,Dumped Explosives Box,被丢弃的爆炸物箱
7DB0307943C50A7F68F0E493C28E3972,Dumped Footlocker,被丢弃的锁柜
D1DECAA043C7A18B4F869DA5A542A031,Dumped Footlocker,被丢弃的锁柜
829920A3496413135DC1EABAE8F67679,Dumped Military Crate,被丢弃的军用木箱
8E7CD77C4180E0B15081D682C13154D3,Dumped Military Crate,被丢弃的军用木箱
D93EB8B342E45C721E4F7EB82B6C3E2E,Dumped Military Crate,被丢弃的军用木箱
E33864E142E8881D36002EBB860F3EB8,Dumped Military Crate,被丢弃的军用木箱
0938B941478B85F96D687F926A49B705,Dumpster,垃圾桶
2D730CF84CBA31AE98648AB6143F3F24,Dumpster,垃圾桶
7BE61C584902494445A0D19165B8B1D1,Dumpster,垃圾桶
DB6994064A23342F167CA6BF1F525F81,Dumpster,垃圾桶
SplintDurability,Durability,
CD2CDF9342EBD755DFBBF9A90309F6AF,Dust Mask,防尘口罩
1A0F44BD44F07FF4F29D66B75FC444AC,Dust Pan,畚箕
80363BA046B68E41E2C7219FB79A91D6,Dynamite,炸药
938518A74D2E841E1D1734BD1C795163,Dynamite,炸药
11AC64A6491D39ED03D7C3A38B669836,Dynamite Pack,炸药包
C0E284C54C0382CA1869968E6EFAFD20,E,东
DABBE8C14F03E0E55BAA228F4B300D57,E,东
EF639A29436DB679614E74B6818CD4EF,EBS,EBS
1E90AB954AA07CBA17BE7F9AF43E9620,ENTER,
37B2D89145A65DBCCDCE10BB60C66FBA,ENTER,
A5DB0BEB4FED354E8507A29B023E0468,ENTER,
D75B25AA4B8864560C52C3B6AC9BC90F,ENTER,
74EB02C4418722DF097018BAB3014F73,EVENTUALLY LEADS TO <cf>SULFUR SECTION OF CAVE,
D336D44D422630842328A3A06A7F9E06,EXIT,
D3979A2D46C2B13FA277ADB8E0138031,EXIT,
DE46D70542F6DF1FD5405587EB46B82A,EXIT,
EC587FCE48572A1D69366C805D343D74,EXIT,
126423E649C70955783E61B5F0DAC0EE,Ear Protectors,耳塞
WeatherGauge_WindDirection_E,East,
75F2A8E7459F22CB8ADA8F9930EF5FD3,Eat,吃
Eat,Eat,吃
ED13FD6748B4F8945C727CB33FB04B70,Eating cooked foods causes stress. Junk food has no debuffs.,吃加工食品会给人带来压力.垃圾食品没有异常.
F5D80FA644FA385217C85F9B5FF3F066,"Eating raw ingredients, such as sugar or flour, satisfy your hunger 25% more.","食用砂糖,小麦粉等生食材时,空腹感会增加 25%."
BE53FC3A416BC6116BB922921461ABA7,Eating too much food will make you stuffed.,
6937BC844DEFEC560DE64D952CA5F704,Edible Gold Flakes,食用金箔
281369574951288D6EE8D9B3CAABAB77,Edivaldo's Excellent Cooking Vol. 1,爱德华的绝品料理第一卷
5C05BEDF4E5A70CBAE16EC89F2282F0D,Effects,音效
44CB23814D0CBEEE78BF1F9842E0633E,Egg Drop Soup,鸡蛋汤
A20BF7A346706F9E6F0A7DB395813A3A,Egg Drop Soup,鸡蛋汤
481559884E44CA8299B1468C95BCCBF3,Egg Tray,鸡蛋托盘
1252FEB0424566DE40A7AD86FF4E675B,Eggleston Dr,埃格尔斯顿车道
69CF226D4C12C211BB1E108F08F0725C,Eggleston Dr,埃格尔斯顿车道
7649E161480E93A441B9AC9BA204B44A,Eggplant,茄子
39F026274AA293685CCD55ABAE0E1506,Eggs,鸡蛋?????哦啊............????
EBB41C9B4AD8B1A128868B9303FF7483,Eighty-Four,84
635047964E4D80358ACB9DBFC10A2426,Eighty-Four Round,84 毫米弹
D0F38B564E132B5EA7E1C5BB3631D4DF,Eject Disc,推出光盘
16F48853466BA3086DD9429BF9412310,Elastic Bandage,弹性绷带
F0086F1A40AC6A8A395872B27A971C98,Elastic Bandage,弹性绷带
D9486DA64F1F2AB136F4449745FF88AE,Electric Driver,电动螺丝刀
F5A42FF64D6F9B08DEAC0C8B6AD4A835,Electric Guitar,电吉他
5EE92CBA45309C378C85A79689902EC6,Electric Stove,电暖炉
A0BD124C48CAF7A8C700019B6ECEAA42,Electric Stove,电暖炉
89B58EA242479B28DA182FA94D761866,Electrical,电力
1D2C8CED489C79F3D61996BB05B66C97,Electrical Book,电子书
4868DF3D45348736981052826F0C44B4,Electrical Resistance,电阻
3F5764B441F436843637A180ABB314DF,Electrical Scrap,电气废纸
CC383AC8475D259BB747A8924F0E655C,Electrician,电气技师
A5D9588545D72AE05EBAAA944D0E22CD,Electricity,电力
D2DC566B475E0A598F18C080A450A85B,Electricity,电力
SystemNodeType_Electricity,Electricity,
4DBAAC364C53BA0C553356BD63918F85,Electromagnetic Hypersensitivity,电磁过敏症
57062F9B424DD66F4E1E3BB938F39544,Electronics,电子
C8157CD94B53843B8A55C39A12498CE5,Electronics,电子
ElevatorButton_Name,Elevator,
1B46FE65403857BB3400A6B5E3F67E6A,Elevator Button,电梯按钮
B2E985D741239C24A1CD1581EAC48EC6,Elsinore Cemetery,埃尔西诺亚墓地
285104D24A299547D4F76B84811D0881,Elsinore Waste Transfer Station,埃尔西诺亚废弃物中继站
24D4784B4AAFBA143DB373BD1F114E83,"Elsinore, NY",纽约州埃尔西诺
16EF58A04DC02AD68BEC3FA1C25A8F0E,Emmons St,埃蒙兹大道
6ED29A6F43EC44EE3B02F893395924B8,Emmons St,埃蒙兹大道
8726BB594565A1838FCD38954387F1D3,Emmons St,埃蒙兹大道
974D2154426073FB064855BB2811B39C,Emmons St,埃蒙兹大道
AF8424CC4395CB82D53E89B573185247,Emmons St,埃蒙兹大道
BA84B069402E919737C1A2AE6750848F,Emmons St,埃蒙兹大道
C72CEB724D6B60A2CE1E6EA47502F7F8,Emmons St,埃蒙兹大道
EA418EF4469BAD85DAE3B4A8E5F6F4E8,Emmons St,埃蒙兹大道
C4990B7E4FB63753704C91A86AADE5EB,Emote,艾默特
8BFE71D04E68A3A9745370B266B28E03,Employee Locker,员工储物柜
Empty,Empty,倒空
F8ABD63B4627EE552811E59485AB2E4F,Empty,倒空
SystemNodeTank_Empty,Empty,倒空
793B8ADE45E5F097C88434A4445ECB31,Empty Calculator Case,空的计算器盒
2B4E86F44918E5D07D3568B9B8FAABB4,Empty Folder,空文件夹
4A046EE84C7CE621BEAE4F9D01181519,Empty Keg,空桶
TrashCan_Dispose,Empty Trash,清空垃圾桶
5521A86745BC9C1EE56E70B503F113D0,Enable Developer Console With ~,启用开发人员控制台
2D87D06F45AFB6063AAF0A97603E8283,Enable Mod,启用 Mod
C988CF744BAE3946DCD8809A35B24113,"Enable or disable admin badges on the scoreboard. If this is off, nobody can tell who is an admin.","启用或禁用记分牌上的管理员徽章.禁用后,没有人知道谁是管理员."
66E5F9A54AD5B1789FDC0DB0EC8C620E,Enable or disable player-versus-player damage.,启用或禁用玩家对玩家的伤害.
Sandbox_ZombieTotem_EnableZombieSpawning_Desc,Enables zombie spawning.,启用丧尸生成.
9D7E548446FD9B48748857B424FEB039,Enchilada Kit,Enchirada 套件
E4608FF34E86DDBDB39668AE29C023AB,Encumbered,会造成负担
715D06EB40079B4D776676AF160D339B,Enemy,敌人
B5F4CD014BE4B45CB812E99BADCE995B,Energy Cell,能量电池
5F5041124D54DAF92C6823B69CD54536,Energy Drink,能量饮料
066020B8464D5CFE8570C5A8786B30F3,Energy Drink Can,能量饮料罐
EFC220A24410BCA17C661EB5B6D219D8,Energy Magazine - Electrical,能源杂志 —— 电气
A68E92ED48D69E75EE875E8F297BD31B,Energy Magazine - Mechanical,能源杂志 —— 机械
Handbrake_TurnOn,Engage,工作
45A908A349FEF88F82867A8508862BCF,Engine Alternator,发动机平衡器
A68183E9497C7CFF7ADD6C973716E089,Engine Exhaust Assembly,发动机排气装置
1F57011046333282C1AD21809C3BF48C,Engine Intake Manifold,发动机进气手柄
9C1F96D04602BACCAC775394CCD08926,Engine Oil,机油
96C4543E4D3B988C02C926A87EC08095,Engine Piston Assembly,发动机活塞组件
17484FC647E612274A97538D4D1CC102,Engine Spark Plugs,发动机驻车插头
CD5D8E1E40A9ED797D531985DB4F394C,Engine Timing Belts,发动机定时皮带
5104DF794AA402DA4A95BB8403DB6BAC,Enhanced Lock,强化锁定
5F77301546E6223EAB13649252E1DFE0,Enhanced Lock,强化锁定
6282EFD548E7C074B97418AAC3458787,Enhanced Lock,强化锁定
87416D3E492DEF00399A9AADBF87C329,Enter,输入
Keypad_Use,Enter Code,输入代码
TV_EnterVideoPath,Enter Video Path,
TV_EnterVideoPath_URL_Desc,"Enter a URL. This can't play anything like YouTube, only raw video links (e.g. ending in .mp4).",
TV_EnterVideoPath_Desc,Enter a filename relative to Vein/Content/Movies. Everyone must have the file on their PC to play media - it will not stream to other people.,
E1BA736440C8854F4B1DDAA10B978591,Enter a message...,请输入消息......
Enter a name for the bed.,Enter a name for the bed.,
LabelItem_Description,Enter a new name for the item.,输入项目的新名称.
Plant_WaterPrompt_Desc,Enter an amount to add to the plant.,
Furnace_AddFluid_Desc,Enter an amount to add.,
FluidItemPrompt_PourText,"Enter an amount to pour in {AmountUnit}. There's {Amount} in the {ItemName}, and room for {ReceivingAmount} in the target.",
FluidItemPrompt_PourText_NoLimit,Enter an amount to pour in {AmountUnit}. There's {Amount} in the {ItemName}.,
FillFluidTank_Body,Enter an amount to pour in.,
FillGasTank_Body,Enter an amount to pour in.,
046CB231409792B640D897A0869BD853,"Enter an amount to pour. There's {Amount} {AmountUnit} in the {ItemName}, and room for {ReceivingAmount} {AmountUnit} in the target.","请输入注入量.{ItemName} 包含 {Amount} {AmountUnit}, 目标包含 {ReceivingAmount} {AmountUnit} 的空格."
SiphonGasTank_Body,Enter an amount to siphon.,
FluidItemPrompt_TakeText,"Enter an amount to take in {AmountUnit}. There's {FreeSpace} of space in the {ItemName}, and {ReceivingAmount} in the target.",
FluidItemPrompt_TakeText_NoLimit,Enter an amount to take in {AmountUnit}. There's {FreeSpace} {AmountUnit} of space in the {ItemName}.,
PourBetweenContainers_PromptBody,Enter an amount to transfer.,
FillFluidTankOutwards_Body,Enter an amount to withdraw out.,
251649CD468C727D6D7820A7E881CF86,Enter something here...,请在这里输入一些内容......
BE407D5F4AB703A077D991A360E8BD14,Enter text to send to everyone...,请输入要发送给所有人的文本...
CodeLock_Subtitle_Activate,Enter the code to activate the lock.,输入代码以启用锁定.
CodeLock_Subtitle_Deactivate,Enter the code to deactivate the lock.,请输入代码以解锁.
CodeLock_Change_Desc,Enter the new code.,
ChangeGroupName_Desc,Enter the new group name.,输入新的组名称.
ChangeGroupTag_Desc,Enter the new group tag.,输入新的分组标签.
Container_Rename_Desc,Enter the new name for this container. Leave empty to remove the label.,"请输入此容器的新名称.要删除标签,请将其留空."
B908F04D4BEB7F9D953703B74863DF4F,Enter the new name.,请输入新名称.
SplitStack_EnterNewSize,Enter the new stack size.,输入新的堆栈大小.
Sleep_DurationPrompt,Enter the number of hours you would like to sleep.,请输入您想要的睡眠时间.
F19B74A44AB74E6911477CB8B3043128,Environmental Tolerance,环境耐寒性
Equip,Equip,装备
3CDD4C1A47184418CAAC1D9BA98B06EB,Equip Dry Clothes,准备干衣服
UtilityItemHint,"Equip into a ""Utility Slot"" to gain access to new HUD and/or gameplay elements.","安装在 '实用工具槽' 中后,您将能够访问新的 HUD 和游戏玩法元素."
075610AE497637BE06F105BD4A46169C,Equip your Flashlight,装备手电筒
7FFC1EEB4C656175D0C121BAE96D600C,Equip your Weapon,装备武器
2416288D4852B5CBF0AC5A8348D658BA,"Equip your new flashlight.<cf><cf>You can do this by double clicking the item, or by dragging it onto one of your equipment slots at the bottom of your inventory page.",装备新手电筒.您可以通过双击该项目或将其拖动到清单页面底部的其中一个装备槽来执行此操作.
0F64B11F4E1BFAFEA52946896E421D33,Equipment,装备
6EE8853A40BA5B976CC411B4872DAF66,"Equipped utility items, such as a compass, will give you new HUD elements and menus to explore. Just make sure they have charged batteries, if needed.",
D1B73C7A4ED4666E5F290CADD4FA98C4,Eraser,橡皮擦
3CCD344B479F064477494B8DF581EE88,Error,错误
448399D14171CD8E29366D8AA51C2164,Escape,逃跑
314D8ED34E253AA2A4BB8ABD1FD7F83E,Escargot,埃斯卡尔戈
E7BEEC534D8082C98A963EA42F6054FA,Est. Time Remaining,估算剩余时间
AE680CB24FE761494DD9269DD0289ACA,ExReality Handheld,ExReality 手持
FC23A36C418504EF812FA9AEFD6C9EF1,ExReality v2.0 Game Console,ExReality v2.0 游戏主机
1BDC69AE4404777EF4FA08AE36E663FC,ExReality v2.0 Game Controller,ExReality v2.0 游戏控制器
37E2C0DD489CA82987155A90FA9DF18A,Examination Table,诊疗台
7D9D260147C832F7F4B4AB959ED79EB7,Examination Table,诊疗台
Gravestone_Examine,Examine,诊断
LocationSuggestions_Examine,Examine,诊断
SystemNodeTank_Examine,Examine,诊断
ATM_Examine,Examine ATM,
Wiring_Examine,Examine Connections,检查连接
ExamineCorpse,Examine Corpse,
FertilizerLevel_Excellent,Excellent,太棒了！
2BFAF04E450F415FFBA973A808620E9E,Excited,兴奋了
2DC34CB84AEBC364DDF87E81E2D20F29,Excited,兴奋了
FC51855440B31A9C952C04892CCA2FE6,Excitement,兴奋
28C52D13462BB18C109F039F8B6D8858,Excruciating Pain,难以忍受的疼痛
31A16E3C49F8EEFD8C4480B80FCA58F3,Exercises,练习
868FEDDC40E383699CBDB897C0C8C9F7,Exercises,运动
5E7134BF472D9D153E516BA881EF2B54,"Exercising in place helps build stats. You may get more tired over time, and if you get too tired, you will start experiencing pain.","当场运动有助于增强肌肉力量.随着时间的推移,你会变得容易疲劳,过度疲劳可能会开始感到疼痛."
6364118C4796CD3FF5ECCEBD16C0FDE6,Exerted,努力过了
6D6F3355419B6B67EF1BFD9ACFE19F59,Exerted,正在运动
D75C835E457CEE568A895B8258DEF1CE,Exhaust,排气
884D7CC04DD83943669FDCAA6761305A,Exit,出口
CDF289BE4D222F37EA0B67A784FC9E92,Exit,退出
B894E445447580836B0093AA0A164D5A,Exit Sign,出口标志
39634FA44D2A3FB4038212ADF9B6C8E3,Exit Vehicle/Chair,从车辆 / 座椅中逃生
144565A34133FF72037FBEB74F4E3E14,Exit to Desktop,退出桌面
103F850B4864335B6D1F4DB760D9C17F,Exit to Main Menu,返回主菜单
3161955B4AC3A3DE32945482B5782E09,Exit to Main Menu,返回主菜单
2AFBECEA40EC16C74576DDB65DD6D152,Expiration,有效期
9C7882E64A05D4695CD5229E8AC551B2,Expiration,有效期
A524EF0D4E8205883E7638B02B9780ED,Explosion Resistance,耐爆性
A147DC9B4A32ECA9A34CEAA296C9DD35,Explosive Chocolate Cake,爆炸性的巧克力蛋糕
55E403C7482D0A4BEF326A891EB527F7,Explosives Box,爆炸物箱
63E0C3C8453A992528CEC2A3725374D9,Explosives Box,爆炸物箱
660001ED4AF279F8B67D1B9228A0F018,Explosives Box,爆炸物箱
F649C55741C3DB1EEE5354BB4DCD51C3,Explosives Box,爆炸物箱
32C6DD2E4C33A0D351364A8BA3C469F2,Extinguish,删除
CE5291934A456E0DC6701AB43C8FB787,Extinguish,删除
Candle_Extinguish,Extinguish,删除
Extinguish,Extinguish,删除
ExtraCapacity,Extra Capacity,
FluidTank_FillToContainer,Extract to Item,
48C830924E9C2912AB4F8193F29C3F8A,Extreme performance cost.,极高的性能成本.
Extremely Cold,Extremely Cold,极寒
30044A5C45E2E7B035CFE78DE1173732,Extremely Hot,非常热
WeatherGauge_WindForce_5,Extremely Windy,
86A722D84EC0FE3174308A95DBF21629,Eye Almond Inner,杏眼内侧
BE13995142274AE35B48FABCDBEB8381,Eye Almond Outer,杏仁形 (外侧)
9B6E67DA48DEA4558F618F8CA80F92E2,Eye Angle Inner,视线内侧
E941164149E694CF34D1E1963C2CED62,Eye Angle Outer,眼角外侧
3E54C2C140C902B7F259F2B948418C03,Eye Color,眼睛的颜色
9D9C061345E3127E35BCAA9073593337,Eye Look Side-Side,爱尔兰的另一面
1513F86D480DD531F70035942B207823,Eye Look Up-Down,上下移动视线
ConditionEffect_EyeRedness,Eye Redness,
8330F57A4CBD6495FC0304855C355978,Eye Wash Station,洗眼站
DDF62E2A43C5AC159B9EAA9AAD627130,Eye Wash Station,洗眼站
1E12E4C24241D6E02931BD872E76B2CB,Eye Whole Angle,整只眼睛的角度
3B22033B472B4151E388E7B5C059BFD2,Eye Whole Depth,整只眼睛的深度
5386F394454F2DC6342B2799039204CA,Eye Whole Height,整个眼睛的高度
6A39A4074875B6511A23ABB46D025CC7,Eye Whole Size,整个眼睛的大小
E4E1C78C41C2CEC1A3B477A594E1D2D7,Eye Whole Width,眼睛的全宽度
Face_Eyebrows,Eyebrows,
18EFE3D242CFFC6377419A998A39FD04,Eyelid Angle Lower Outer,"眼皮的角度,下外侧"
B749C4184E9EEA7F321BD88152E82769,Eyelid Angle Upper Outer,"眼皮的角度,上外侧"
Face_Eyes,Eyes,
6937DD6949BC2063038768B8DF7B2E14,FARRELL RD,法雷尔路
745AF9A044BBB27FC79E0CACC2460D02,FARRELL RD,
CD80A5B044E7BCD94B0F999868B31906,FARRELL RD,法雷尔路
D43B981746AF00CD115876866455C3CD,FARRELL RD,
D9EC62B543337C98B9C4B9BDC2C3B464,FARRELL RD,法雷尔路
F4F6EB83412ECC13061862B587B944C2,FARRELL RD,
F951664549586409ADBC1098E3179A8B,FFW,消防
E9889FF34733D6D48F129285DC2CCC38,FPS,FPS
AB29077742694F3A148AC396FBA88F28,FXAA,FXAA
FA57B79C426B5C6B7DBC6B9A1B0DAF4B,Fabric Softener Bottle,柔顺剂瓶
E27803E94F59D08DEE1044A98BD8F256,Fabricated Parts,加工零件
71CB76504A0AF9929D5E2CBA8FD93D91,Fabrication,制造
2A9851B2440FACA7E0BA7ABBA2E88DD1,Fabrication Workbench,制造工作台
3C5AE6D94F48FC8135F244B653D7F4E0,Fabrication Workbench,制造工作台
5A0E8BA04A930704991A6782F74D92AB,Fabrication Workbench,制造工作台
F5BFF5DD416C0ECDCFFEA98BA72E4319,Fabrication Workbench,制造工作台
FC6CA6854A772299EBC4D7948E245040,Fabrication Workbench,制造工作台
3666E5DB48462CFCA6516A8B49E6EC2F,Face,脸
80F368C0410A1C60193482AC8A996811,Face,脸
F80626AB4B0388D60486F5B30AC840B5,Face,脸
Face_Face,Face,
709DEF4D47175AD7BD249682558BD3F3,Face Angle,面部角度
B66738634EC641AC00ABDD81FCD9BB82,Face Center Depth,面部中心深度
D9C4B8F64968EE748311359B9B837551,Face Depth,脸部深度
5464BDC34A9371352DB526AB13EEEC03,Face Flat,面部平坦
9532027B487A82574DE089995CB5A8A3,Face Heart,菲斯哈特
2E3F4C82477ED0BBB45CEEB645AA5EC3,Face Older,老年人的脸
5541B2284350133C50F652A658F7917C,Face Round,脸是圆的
8F84FD53442774054F458096C6B68A3B,Face Size,脸的大小
7F794CAA44E644005AFF18A2736CA325,Face Square,面积
ACADFC9146B3B5D59AA4A5BEA07A22EF,Face Young,年轻的面容
58E4946E4BAF0E174257C9B29F260601,Facial Hair,胡须
CEDC5E194339C4C5D280DCB33A170FF6,Failing a hotwiring attempt is shocking!,
11ED33B14655F150466CD198F48C2736,Fairbanks Ave,费尔班克斯路
C48A94AD4171FA8E429E78B5BBA46692,Fairbanks Ave,费尔班克斯路
14FA0B1D49AD796AC30EB9B51AD383CA,Fairbanks Swamp,费尔班克斯湿地
7908883A4B0A95826AF19982CB44D8C4,Fake Fruit Bowl,假水果碗
025D2D63404BC2F904802AB2476C6741,Fall Resistance,坠落阻力
06C71EE749AF06375D7A128F3673098E,Fan,粉丝们
07273FE3490D735BA79F66B65EEE1770,Fan,粉丝们
29B13684439B6CE569AC819DDBD34655,Fan,粉丝们
4C8AC9434E6F750698B84BACA5AFF052,Fan,粉丝们
D346185C44124110BA3AB4AABDB2DAB6,Fan,粉丝们
D37970A845107FA7AC17A2A0517EDA96,Fan,粉丝们
F80233C947267C5A48D2D1BF02E8CA09,Fan,粉丝们
14CF62B14B5D0A40D6676EAC29C7C23F,Fan Blade,风扇叶片
D83491F14B5E22589B8C169F0FB1F4CE,Fancy Chocolate w/ Nuts,坚果口味的奇幻巧克力
567B7047440D3202E7FBBBB1B9B1AE0E,Fancy Dark Chocolate,Fansiderk 巧克力
4808B65147F871BB42DD22A11F1FFE4F,Fancy Himalayan Salt,高级喜马拉雅岩盐
E8BDC3B648291E04BB91B6990C828C00,Fancy Milk Chocolate,奇幻牛奶巧克力
1B9810684BCEFA70B78148B6206275B1,Fancy Pantry,Fancy Pantry
1CE4E4BB408B89F649CC2785C0BD4F54,Fancy Pantry,Fancy Pantry
84CE57FC4B2B7CF2F0BB19A8E8EB994B,Fancy Side Table,花式侧桌
01FAB152497ACD9DA66C92A00463CAB0,Fancy Wardrobe,华丽的 Wordrobe
244C2F264ACA04C525F30F8237C73E1E,Fancy Wardrobe,华丽的 Wordrobe
72E2541B40863F4954856FA29278CE33,Far,Far
9317D7D0499D0CFA0FC3C683C5E3A6ED,Far,Far
9472E91D4D71ED96417035AD8650E19B,Far,Far
C123271747250FB174A35D8B0D83CA67,Farm,农场
36652ACC44C92AD2CA877FAD08C80322,Farm Trough,农场的饲料桶
393109AF435DC5C6A27EA092CE1141EF,Farm Trough,农场的饲料桶
C422DB0E42B9C2E9B2504F8B3612129A,Farmer,农民
198EED654888F2D16E8E169C16DF14E7,Farming,农业
2DD612614B8187E4607B34AC847194D2,Farming,农业
7BEE465B4F4E947150A3789F150701BE,Farming,农业
59E7E948421C03514E7AE89EE36100F7,Farming Book,农业之书
38163D294296D5751AA013A9D3A86E32,Fast Ejecter,高速发射器
9FCA19F442097804184C54B52F194119,Fast Vehicle Landing Resistance,高速车辆的着陆电阻
4CF257484075614BFB2862AC0DBA3C97,Fatty strips of pig.,猪肉脂肪含量高的切丝.
5C2F81CB42813D6A0B0778BBCEBDC547,Fauve Park,四号公园
ServerBrowser_Favorite,Favorite Server,
40D6BC0D42EA0F9CD9622C8AB5DB8231,Favorites,喜欢
6B8E446A48B96CBAACA89488D6F67761,Fear,恐惧
E31C3EB44E5B92B752CC43876985C421,Features,特性
Feb,Feb,2 月
D85A4C494FC915405FE9DB9421E86188,Fedora,费德勒
286A4AC34E0F8F81F3716A81E909B2B5,Feedback & Bugs,反馈和错误
BAD1C267473FCA8B7A1FFC933A09455C,Feedback & Bugs,反馈和错误
FF9A540040393CEABB13718274975B35,Feet,脚
4A3C4B9747C2A4943EE11DA45F557385,Female,女性
C03BB69F45877B74F6D1DB8698F683C3,Feminine,女性
0317BBB14F13CA4EE21B75AC21B37C82,Fence,围栏
0B5E73A44B18A60A8C6779878145E25A,Fence,围栏
EC5ED54A44D27FF0EDE610AF59656585,Fence,围栏
F2B6C49D4D30F0658DBCF381AACB3E07,Fence,围栏
12F70ECF4A68694A9E4CE9B7AB870586,Fence Barbed Wire ,铁丝网带刺铁丝网
